$Green Spring Met year 2005 YC 02/02/2023,,,,,,
",,,",,,,,,
Jday,TAIR,TDEW,WIND,PHI,Cloud,Solar
173.125,11.11111111,8.34,1.34112,5.6723225,0,3.99296392
173.167,11.66666667,8.7,2.2352,5.4977895,0,7.98592784
173.208,11.11111111,8.69,0.89408,5.5676027,0,102.3197005
173.250,15.55555556,9.9,1.34112,5.3756164,0,272.0206671
173.292,21.11111111,10.88,1.34112,5.2534433,0,457.1943688
173.333,23.88888889,11.24,0.89408,5.5326961,0,632.8847813
173.375,26.66666667,9.52,1.78816,5.1836301,0,779.1270849
173.417,27.22222222,10.86,1.34112,5.1487235,0,882.4450263
173.458,27.77777778,9.11,2.68224,4.1713387,0,937.8474007
173.500,28.88888889,8.03,3.12928,4.188792,0,942.8386056
173.542,30,8.41,3.12928,4.2411519,0,896.9195205
173.583,31.66666667,8.01,3.57632,4.363325,0,795.5980611
173.625,31.66666667,8.01,3.12928,4.7822042,0,650.853119
173.667,31.66666667,8.01,3.57632,4.3982316,0,478.1574294
173.708,31.11111111,8.17,4.4704,4.6251245,0,286.9942818
173.750,28.88888889,6.9,3.57632,5.1487235,0,115.2968332
173.792,26.11111111,6.19,4.02336,4.9741905,0,10.98065078
173.833,22.77777778,6.53,2.2352,5.0789103,0,3.99296392
173.875,20.55555556,7.21,1.78816,5.3756164,0,3.99296392
173.917,19.44444444,7.21,1.34112,5.4279763,0,3.99296392
173.958,17.77777778,7.23,0.89408,5.410523,0,3.99296392
174.000,16.66666667,7.33,0.89408,5.585056,0,3.99296392
174.042,16.66666667,8.63,1.34112,5.4803362,0,3.99296392
174.083,16.66666667,9.12,0.44704,4.1015255,0,3.99296392
174.125,15.55555556,9.46,0.44704,6.1261083,0,3.99296392
174.167,16.11111111,9.53,0,0.4014259,0,7.98592784
174.208,15,9.79,0,0.0698132,0,97.82761604
174.250,19.44444444,11.23,0.44704,4.4854981,0,269.5250646
174.292,24.44444444,11.05,0,1.1344645,0,454.6987664
174.333,25.55555556,10.59,0.44704,5.1661768,0,621.4050101
174.375,28.33333333,10.06,1.34112,4.0491656,0,774.13588
174.417,29.44444444,10.06,2.2352,3.3684869,0,872.961737
174.458,30,8.97,2.2352,3.7873661,0,926.3676294
174.500,30.55555556,8.88,3.12928,4.1538854,0,930.8597139
174.542,31.11111111,9.35,3.12928,4.014259,0,877.9529419
174.583,32.22222222,9.09,3.57632,4.1364321,0,787.6121332
174.625,32.22222222,9.09,2.2352,4.1015255,0,641.3698297
174.667,32.22222222,9.09,2.68224,3.9618991,0,468.1750196
174.708,31.11111111,10.45,3.12928,4.2236986,0,279.0083539
174.750,28.88888889,10.55,4.02336,4.3807783,0,107.8100258
174.792,25,10.09,4.02336,4.7822042,0,10.48153029
174.833,22.22222222,8.35,4.02336,5.0090971,0,3.99296392
174.875,20,8.04,2.2352,5.2185367,0,3.99296392
174.917,18.33333333,8.03,1.34112,5.3930697,0,3.99296392
174.958,16.66666667,7.86,1.78816,5.2708966,0,3.99296392
175.000,16.66666667,8.12,1.78816,5.3756164,0,3.99296392
175.042,15.55555556,8.32,1.34112,5.7246824,0,3.99296392
175.083,14.44444444,8.4,1.34112,5.410523,0,3.99296392
175.125,13.33333333,9,0.89408,5.6199626,0,3.99296392
175.167,13.33333333,9.19,1.34112,5.4977895,0,6.98768686
175.208,12.22222222,8.88,0.44704,5.7944956,0,87.84520624
175.250,15,9.79,0.89408,5.4454296,0,251.556727
175.292,20,10.69,0.89408,5.585056,0,440.2242722
175.333,23.33333333,11.71,0.89408,4.8345641,0,612.4208412
175.375,23.88888889,8.72,1.78816,3.5430199,0,758.6631448
175.417,24.44444444,9.21,3.12928,2.7576214,0,866.9722911
175.458,26.66666667,9.95,2.2352,3.1939539,0,923.3729065
175.500,27.77777778,9.58,2.68224,3.3859402,0,923.3729065
175.542,28.88888889,10.07,2.2352,3.4732067,0,878.9511829
175.583,30,10.03,2.68224,3.3859402,0,794.5998201
175.625,30.55555556,9.99,2.68224,3.7873661,0,663.3311312
175.667,30.55555556,9.44,2.68224,3.8048194,0,478.6565499
175.708,29.44444444,9.03,2.2352,3.5255666,0,291.4863662
175.750,28.33333333,9.1,2.68224,4.4854981,0,112.3021103
175.792,24.44444444,11.4,3.57632,4.6425778,0,9.9824098
175.833,21.11111111,11.16,3.12928,4.9916438,0,3.99296392
175.875,20,10.42,3.12928,5.2010834,0,3.99296392
175.917,17.77777778,10.17,2.68224,5.2708966,0,3.99296392
175.958,17.22222222,9.39,0.89408,5.7421357,0,3.99296392
176.000,16.11111111,8.59,1.34112,5.5152428,0,3.99296392
176.042,15,9.37,1.34112,5.4977895,0,3.99296392
176.083,14.44444444,9.04,0.44704,5.6897758,0,3.99296392
176.125,14.44444444,9.67,0.44704,5.8119489,0,3.99296392
176.167,13.33333333,9.19,0.44704,5.5152428,0,5.98944588
176.208,13.88888889,9.93,1.34112,5.6199626,0,49.912049
176.250,12.77777778,9.97,1.34112,5.4628829,0,256.5479319
176.292,15,10.61,0.89408,5.6199626,0,441.2225132
176.333,20.55555556,11.48,0.89408,5.5326961,0,617.9111666
176.375,23.88888889,11.57,1.78816,4.6949377,0,768.6455546
176.417,26.66666667,11.58,0.89408,5.3581631,0,881.4467853
176.458,28.33333333,10.97,1.34112,2.5481818,0,906.9019303
176.500,28.33333333,9.59,2.68224,4.4854981,0,931.8579548
176.542,29.44444444,5.51,3.57632,4.1015255,0,877.9529419
176.583,29.44444444,6.15,3.12928,4.2935118,0,786.6138922
176.625,30,7.24,4.02336,4.537858,0,641.8689501
176.667,29.44444444,7.36,4.02336,4.8345641,0,472.1679835
176.708,29.44444444,7.94,4.02336,4.5029514,0,281.5039564
176.750,28.33333333,7,2.68224,4.537858,0,110.3056283
176.792,24.44444444,9.21,2.68224,4.6949377,0,10.98065078
176.833,21.11111111,10.88,2.2352,4.6076712,0,3.99296392
176.875,19.44444444,11.73,2.68224,5.2185367,0,3.99296392
176.917,17.77777778,9.16,2.68224,5.2708966,0,3.99296392
176.958,15.55555556,9.24,1.78816,5.4803362,0,3.99296392
177.000,15,10,0.44704,5.585056,0,3.99296392
177.042,13.88888889,9.34,0.44704,5.7421357,0,3.99296392
177.083,13.33333333,9.19,0.44704,5.8294022,0,3.99296392
177.125,12.77777778,10.5,0.44704,5.4628829,0,3.99296392
177.167,11.11111111,9.53,0.44704,5.2010834,0,6.48856637
177.208,10.55555556,9.64,0.44704,5.3581631,0,100.3232185
177.250,14.44444444,10.85,0.44704,5.2010834,0,265.5321007
177.292,20.55555556,10.37,0,5.585056,0,452.2031639
177.333,22.22222222,11.31,0.89408,2.6878082,0,629.8900584
177.375,23.33333333,11.39,2.2352,2.8274346,0,780.1253259
177.417,25.55555556,9.39,2.68224,3.1241407,0,888.4344722
177.458,27.22222222,6.61,2.68224,3.0019676,0,939.8438827
177.500,27.77777778,7.61,2.2352,3.3510336,0,944.3359671
177.542,28.33333333,7,3.12928,3.5953798,0,898.9160025
177.583,30,5.3,3.57632,3.5779265,0,779.1270849
177.625,31.11111111,3.2,2.2352,3.6477397,0,650.853119
177.667,30.55555556,2.76,2.68224,3.7873661,0,475.1627065
177.708,30.55555556,7.08,2.2352,3.316127,0,288.9907637
177.750,28.33333333,10.52,2.68224,4.1538854,0,112.8012307
177.792,24.44444444,11.74,3.57632,4.5902179,0,8.98416882
177.833,21.11111111,12.26,3.12928,5.1312702,0,3.99296392
177.875,18.88888889,11.94,2.2352,5.2010834,0,3.99296392
177.917,17.77777778,12.46,0.89408,5.4977895,0,3.99296392
177.958,16.11111111,12.28,1.78816,5.410523,0,3.99296392
178.000,15,11.58,0.89408,5.5676027,0,3.99296392
178.042,14.44444444,11.95,0.44704,5.7072291,0,3.99296392
178.083,13.88888889,11.59,1.34112,5.4977895,0,3.99296392
178.125,13.88888889,11.94,0.89408,5.7770423,0,3.99296392
178.167,12.77777778,11.01,0,5.6374159,0,6.98768686
178.208,12.22222222,10.96,0.89408,5.5326961,0,95.83113408
178.250,16.66666667,12.02,0.44704,5.9864819,0,269.0259441
178.292,18.88888889,11.21,0,4.8694707,0,453.7005254
178.333,23.33333333,12.02,0.89408,5.6374159,0,628.3926969
178.375,25.55555556,10.97,0.89408,3.7524595,0,773.137639
178.417,26.11111111,9.88,1.78816,3.3335803,0,876.9547009
178.458,27.77777778,8.13,2.2352,3.9968057,0,929.8614729
178.500,28.33333333,8.6,2.68224,3.8746326,0,934.8526778
178.542,29.44444444,9.03,2.68224,4.7647509,0,891.4291951
178.583,30,8.97,3.57632,4.1713387,0,791.6050971
178.625,30,8.41,3.57632,4.4680448,0,646.3610346
178.667,30,8.41,3.57632,5.061457,0,473.1662245
178.708,29.44444444,7.36,4.02336,4.6949377,0,286.4951613
178.750,26.66666667,9.08,3.57632,5.0963636,0,116.7941947
178.792,22.77777778,8.49,4.02336,4.9218306,0,11.47977127
178.833,19.44444444,9.9,3.12928,5.1138169,0,3.99296392
178.875,18.33333333,10.18,2.68224,5.1138169,0,3.99296392
178.917,16.66666667,11.18,3.12928,5.1138169,0,3.99296392
178.958,15,11.39,2.2352,5.3756164,0,3.99296392
179.000,14.44444444,11.22,0.44704,5.6025093,0,3.99296392
179.042,13.33333333,10.69,1.78816,5.410523,0,3.99296392
179.083,13.33333333,10.86,0.89408,5.8468555,0,3.99296392
179.125,12.22222222,10.29,0.44704,5.8119489,0,3.99296392
179.167,11.66666667,10.25,0.89408,5.5676027,0,7.48680735
179.208,11.66666667,10.42,1.34112,5.4628829,0,96.33025457
179.250,16.11111111,11.48,0,6.2657347,0,267.0294622
179.292,20,11.75,0.89408,5.6025093,0,451.7040435
179.333,22.22222222,11.61,1.78816,5.1836301,0,627.3944559
179.375,25.55555556,12.41,1.78816,5.1138169,0,830.5364954
179.417,26.11111111,12.56,2.2352,4.5902179,0,874.958219
179.458,27.22222222,10,2.68224,4.2062453,0,940.8421237
179.500,28.88888889,9.08,2.68224,3.8571793,0,953.3201359
179.542,28.88888889,10.07,3.12928,4.188792,0,914.3887377
179.583,30,9.51,3.57632,4.363325,0,813.0672782
179.625,30.55555556,9.44,3.12928,3.5779265,0,666.8249746
179.667,31.11111111,7.54,2.68224,3.6302864,0,491.1345622
179.708,30,8.41,1.78816,4.6600311,0,300.9696555
179.750,28.88888889,7.47,3.12928,4.4331382,0,122.7836405
179.792,25.55555556,8.98,4.02336,4.6425778,0,10.98065078
179.833,22.22222222,9.05,2.2352,5.1661768,0,3.99296392
179.875,20.55555556,9.78,0.89408,5.4628829,0,3.99296392
179.917,19.44444444,9.9,1.78816,5.3407098,0,3.99296392
179.958,18.33333333,9.93,2.2352,5.2010834,0,3.99296392
180.000,17.22222222,10.36,0.89408,5.5152428,0,3.99296392
180.042,16.66666667,10.07,0.44704,5.5326961,0,3.99296392
180.083,17.22222222,11.27,0.89408,5.6199626,0,3.99296392
180.125,15,11.58,0.44704,5.7944956,0,3.99296392
180.167,17.22222222,10.82,0,4.5902179,0,6.98768686
180.208,16.66666667,10.52,1.78816,0.5410523,0,104.8153029
180.250,21.11111111,11.16,0.89408,0.4886924,0,267.0294622
180.292,25.55555556,12.06,0.89408,0.6457721,0,453.2014049
180.333,27.22222222,11.67,0.89408,1.2566376,0,633.8830223
180.375,30,11.51,0.89408,5.3058032,0,784.1182898
180.417,31.66666667,11.46,0.89408,0.174533,0,892.4274361
180.458,31.66666667,12.47,2.2352,3.8571793,0,952.3218949
180.500,32.77777778,11.88,3.12928,3.7699128,0,957.3130998
180.542,33.88888889,11.1,2.68224,4.4505915,0,914.3887377
180.583,35,10.78,2.68224,4.5553113,0,813.0672782
180.625,35.55555556,11.24,3.12928,4.6600311,0,666.3258542
180.667,36.11111111,9.6,3.57632,4.6949377,0,492.6319236
180.708,35,9.42,3.12928,4.9741905,0,302.9661374
180.750,33.33333333,8.73,3.12928,4.886924,0,121.2862791
180.792,30,8.97,3.57632,4.9916438,0,10.98065078
180.833,26.11111111,9.46,1.78816,5.061457,0,3.99296392
180.875,23.33333333,10.05,0.44704,5.7770423,0,3.99296392
180.917,23.33333333,10.4,0.89408,5.4628829,0,3.99296392
180.958,22.22222222,11.61,0.89408,5.585056,0,3.99296392
181.000,21.11111111,11.45,0.44704,5.8294022,0,3.99296392
181.042,21.11111111,12.26,0,6.0912017,0,3.99296392
181.083,21.11111111,12.79,1.34112,0.2443462,0,3.99296392
181.125,20.55555556,12.53,0.44704,4.537858,0,3.99296392
181.167,20.55555556,12.53,2.2352,0.4014259,0,6.48856637
181.208,20.55555556,12.53,2.2352,0.4363325,0,93.83465212
181.250,23.33333333,12.63,0.44704,1.047198,0,270.0241851
181.292,27.77777778,12.95,0.44704,0.5061457,0,459.6899713
181.333,30,12.43,0.89408,0.2967061,0,637.3768657
181.375,33.33333333,12.34,0.89408,0.6283188,0,786.6138922
181.417,35.55555556,13.1,1.34112,5.1138169,0,892.4274361
181.458,36.11111111,12.96,1.78816,3.5081133,0,949.327172
181.500,35.55555556,11.88,2.68224,4.9043773,0,956.3148588
181.542,36.66666667,11.49,2.68224,4.4156849,0,919.3799426
181.583,37.77777778,11.7,3.12928,4.9392839,0,817.5593626
181.625,38.33333333,11.41,2.68224,4.6251245,0,673.8126615
181.667,37.77777778,12.4,3.12928,4.3284184,0,492.6319236
181.708,36.66666667,11.49,2.68224,4.363325,0,293.9819686
181.750,35,12.03,4.02336,4.5204047,0,117.7924356
181.792,32.22222222,11.93,3.57632,4.7647509,0,10.98065078
181.833,28.88888889,11.01,2.2352,5.1661768,0,3.99296392
181.875,27.22222222,11.67,1.34112,5.2185367,0,3.99296392
181.917,25,11.2,1.78816,5.4803362,0,3.99296392
181.958,23.88888889,10.56,0.89408,5.4628829,0,3.99296392
182.000,23.33333333,12.63,0.44704,5.934122,0,3.99296392
182.042,23.33333333,14.33,0,6.108655,0,3.99296392
182.083,22.22222222,14.09,0.89408,0.9773848,0,3.99296392
182.125,20,14.14,0.89408,0.9424782,0,3.99296392
182.167,20,14.36,0,2.094396,0,6.48856637
182.208,20,13.92,0,1.9722229,0,96.33025457
182.250,25,15.05,0,2.2165691,0,271.5215466
182.292,30.55555556,15.03,0,3.7350062,0,451.7040435
182.333,31.11111111,13.84,0.89408,4.9392839,0,636.8777452
182.375,34.44444444,14.35,0.89408,4.3458717,0,788.6103742
182.417,35.55555556,13.1,1.78816,4.4505915,0,898.9160025
182.458,36.66666667,12.81,2.2352,3.49066,0,958.3113408
182.500,37.22222222,10.5,2.68224,3.4208468,0,967.7946301
182.542,38.33333333,10.64,2.2352,4.9741905,0,923.3729065
182.583,38.88888889,10.28,3.57632,4.3807783,0,823.5488085
182.625,38.88888889,9.43,2.68224,3.9269925,0,672.3153
182.667,38.88888889,8.53,3.57632,4.4854981,0,495.6266466
182.708,37.77777778,8.54,3.12928,4.4680448,0,304.4634989
182.750,35.55555556,10.57,3.57632,4.4680448,0,123.7818815
182.792,31.66666667,10.93,3.57632,4.6774844,0,10.98065078
182.833,28.88888889,10.55,2.2352,4.9218306,0,3.99296392
182.875,27.22222222,10.43,1.34112,5.6548692,0,3.99296392
182.917,25,11.56,1.34112,5.410523,0,3.99296392
182.958,23.88888889,11.24,0.44704,5.8643088,0,3.99296392
183.000,24.44444444,13.95,0.44704,5.8992154,0,3.99296392
183.042,22.22222222,13.57,0.44704,5.3930697,0,3.99296392
183.083,20,12.75,0.44704,4.9741905,0,3.99296392
183.125,21.11111111,13.05,0,3.8048194,0,3.99296392
183.167,20,13.22,0,2.7576214,0,6.98768686
183.208,19.44444444,12.46,0,3.4033935,0,94.8328931
183.250,25,14.16,0,1.7278767,0,268.5268236
183.292,30.55555556,13.36,0,1.0821046,0,458.6917303
183.333,31.66666667,12.96,0.89408,1.9896762,0,641.3698297
183.375,33.33333333,13.4,1.34112,2.7052615,0,792.6033381
183.417,34.44444444,11.56,2.2352,4.2236986,0,899.9142435
183.458,35.55555556,9.15,2.68224,4.1538854,0,960.8069433
183.500,36.11111111,8.04,3.12928,4.5727646,0,972.785835
183.542,36.66666667,8.49,3.12928,4.537858,0,924.3711475
183.583,36.66666667,7.65,3.57632,4.2236986,0,826.5435314
183.625,37.22222222,7.21,3.57632,4.8171108,0,681.7985893
183.667,37.22222222,8.09,3.12928,4.5553113,0,500.118731
183.708,35.55555556,8.39,3.12928,4.7996575,0,308.9555833
183.750,34.44444444,9.65,3.57632,4.8694707,0,124.281002
183.792,30,11.51,3.12928,4.9567372,0,10.98065078
183.833,26.11111111,11.08,2.2352,5.061457,0,3.99296392
183.875,23.88888889,11.24,0.89408,5.6723225,0,3.99296392
183.917,22.22222222,11,0.44704,5.6199626,0,3.99296392
183.958,21.66666667,11.96,0.44704,0.1221731,0,3.99296392
184.000,22.22222222,10.06,0,0.0174533,0,3.99296392
184.042,20.55555556,10.65,0.89408,0.174533,0,3.99296392
184.083,17.77777778,10.41,0.44704,0.5759589,0,3.99296392
184.125,16.11111111,10.21,0,1.8151432,0,3.99296392
184.167,16.11111111,9.53,0,1.1170112,0,6.48856637
184.208,17.22222222,9.64,0,1.221731,0,97.32849555
184.250,22.77777778,11.2,0.44704,1.5358904,0,276.013631
184.292,27.22222222,10,0.44704,2.2165691,0,468.6741401
184.333,28.88888889,7.47,1.34112,2.4085554,0,651.3522395
184.375,30.55555556,8.31,1.78816,3.7175529,0,805.0813504
184.417,32.22222222,4.09,2.2352,3.9095392,0,913.3904967
184.458,33.33333333,0.09,2.2352,4.1189788,0,968.7928711
184.500,33.88888889,0.52,2.68224,4.2236986,0,974.782317
184.542,35,3.54,3.12928,4.1538854,0,930.8597139
184.583,36.11111111,4.41,3.12928,4.7298443,0,827.5417724
184.625,37.22222222,4.21,3.57632,4.6949377,0,678.3047459
184.667,37.22222222,6.27,3.12928,4.7822042,0,499.12049
184.708,36.11111111,7.21,3.57632,4.6076712,0,306.4599809
184.750,33.88888889,9.85,2.2352,5.4279763,0,121.7853996
184.792,30,11.51,3.57632,4.9392839,0,11.47977127
184.833,26.11111111,10.29,1.78816,5.1661768,0,3.99296392
184.875,24.44444444,11.74,1.78816,5.410523,0,3.99296392
184.917,22.22222222,11.9,0.89408,5.8817621,0,3.99296392
184.958,20,11.75,0.44704,5.7072291,0,3.99296392
185.000,19.44444444,12.22,0.89408,5.6723225,0,3.99296392
185.042,19.44444444,8.46,0,5.8992154,0,3.99296392
185.083,16.66666667,9.36,0.89408,0.349066,0,3.99296392
185.125,16.66666667,8.63,0,2.8099813,0,3.99296392
185.167,16.11111111,8.35,0,3.6128331,0,6.48856637
185.208,15.55555556,8.08,0.44704,2.1467559,0,90.83992918
185.250,21.66666667,9.23,0.44704,0.698132,0,266.0312212
185.292,27.22222222,9.1,0,5.5501494,0,457.1943688
185.333,28.33333333,8.08,0.89408,3.8222727,0,636.8777452
185.375,31.66666667,9.24,0.44704,5.6374159,0,788.6103742
185.417,32.22222222,9.7,1.78816,3.8222727,0,896.9195205
185.458,33.88888889,10.49,2.2352,3.9793524,0,954.3183769
185.500,35,8.69,2.68224,3.8920859,0,963.8016662
185.542,35,7.94,3.12928,3.9095392,0,865.9740501
185.583,36.66666667,6.77,3.12928,3.4557534,0,817.5593626
185.625,37.22222222,7.21,2.68224,4.6949377,0,666.8249746
185.667,37.22222222,7.21,2.2352,4.0666189,0,489.1380802
185.708,36.11111111,11.03,3.12928,4.5204047,0,283.0013178
185.750,33.88888889,12.27,3.57632,4.7996575,0,112.3021103
185.792,30,12.43,3.57632,4.9741905,0,10.98065078
185.833,27.22222222,13.55,2.2352,5.0963636,0,3.99296392
185.875,25.55555556,13.09,2.2352,5.3756164,0,3.99296392
185.917,23.33333333,12.02,0.89408,5.5501494,0,3.99296392
185.958,22.22222222,12.47,0.89408,5.3756164,0,3.99296392
186.000,21.11111111,12.79,1.34112,5.4279763,0,3.99296392
186.042,21.66666667,11.96,0.44704,5.5152428,0,3.99296392
186.083,20,12.99,0.44704,5.9166687,0,3.99296392
186.125,19.44444444,11.48,0,3.5779265,0,3.99296392
186.167,19.44444444,11.48,0.89408,6.0039352,0,5.98944588
186.208,20,10.96,0.44704,0.0872665,0,81.35663987
186.250,20.55555556,12.27,0.44704,6.108655,0,254.5514499
186.292,24.44444444,13.34,0.89408,4.8171108,0,447.211959
186.333,28.33333333,13.05,0.89408,5.6199626,0,626.396215
186.375,30,12.43,0.89408,3.8571793,0,776.132362
186.417,31.11111111,11.49,2.2352,4.2586052,0,880.4485444
186.458,32.77777778,11.88,2.2352,4.5029514,0,936.8491597
186.500,33.33333333,11.79,3.12928,4.188792,0,942.8386056
186.542,34.44444444,11.56,3.57632,4.6949377,0,900.9124845
186.583,35.55555556,11.88,3.57632,4.5553113,0,803.0848684
186.625,35.55555556,11.88,4.4704,4.6425778,0,654.8460829
186.667,35,11.42,4.4704,4.7822042,0,480.1539114
186.708,34.44444444,11.56,4.91744,4.9043773,0,290.9872457
186.750,32.22222222,11.93,4.4704,4.8171108,0,114.2985922
186.792,28.88888889,13.55,3.57632,5.1836301,0,10.98065078
186.833,26.11111111,12.91,2.2352,5.1487235,0,3.99296392
186.875,23.33333333,12.92,0.89408,5.5326961,0,3.99296392
186.917,23.33333333,13.22,0.44704,4.8520174,0,3.99296392
186.958,21.66666667,12.79,1.34112,5.3232565,0,3.99296392
187.000,20.55555556,12.01,0,5.4454296,0,3.99296392
187.042,18.88888889,11.94,1.34112,5.3581631,0,3.99296392
187.083,18.88888889,11.7,0.89408,5.3581631,0,3.99296392
187.125,18.33333333,11.87,0.89408,5.3756164,0,3.99296392
187.167,17.22222222,12.34,1.34112,5.6199626,0,5.98944588
187.208,17.22222222,12.95,0,5.8119489,0,78.36191693
187.250,20,12.99,0.89408,5.8468555,0,245.0681606
187.292,22.77777778,13.55,0.89408,5.4628829,0,431.7392239
187.333,26.66666667,14.43,1.78816,5.2010834,0,607.4296363
187.375,29.44444444,14.04,1.34112,5.585056,0,753.6719399
187.417,30.55555556,13.36,1.78816,3.9269925,0,858.4872428
187.458,31.11111111,12.94,2.2352,3.8746326,0,916.3852196
187.500,32.22222222,12.95,2.68224,4.4505915,0,921.3764245
187.542,33.88888889,13.88,2.68224,4.2760585,0,878.9511829
187.583,35,14.31,3.57632,4.3109651,0,784.1182898
187.625,35,14.31,4.02336,4.5727646,0,641.3698297
187.667,35,13.21,5.36448,4.3982316,0,468.1750196
187.708,34.44444444,13.83,4.02336,4.8171108,0,283.0013178
187.750,32.77777778,13.43,4.91744,4.8520174,0,109.3073873
187.792,29.44444444,14.43,4.02336,4.9567372,0,11.47977127
187.833,26.11111111,15.49,2.68224,5.2185367,0,3.99296392
187.875,23.88888889,15.13,2.68224,5.3058032,0,3.99296392
187.917,22.22222222,14.84,2.2352,4.5029514,0,3.99296392
187.958,20.55555556,15.77,0.44704,5.4803362,0,3.99296392
188.000,19.44444444,14.48,0.44704,5.0963636,0,3.99296392
188.042,19.44444444,15.1,0,0.0174533,0,3.99296392
188.083,18.88888889,14.57,0,5.7944956,0,3.99296392
188.125,18.33333333,15.01,0,0.349066,0,3.99296392
188.167,17.77777778,14.86,0.44704,4.5553113,0,5.98944588
188.208,16.11111111,14.47,0.44704,0.7504919,0,83.35312183
188.250,20.55555556,14.68,0,5.3756164,0,251.0576065
188.292,25,15.89,0.89408,5.23599,0,440.2242722
188.333,26.66666667,16,0.89408,5.5152428,0,619.4085281
188.375,28.88888889,13.55,1.34112,3.5081133,0,766.6490726
188.417,30,11.51,2.2352,3.7175529,0,875.95646
188.458,31.66666667,11.46,2.68224,4.2236986,0,934.8526778
188.500,32.22222222,9.7,2.68224,3.8571793,0,940.8421237
188.542,33.88888889,7.79,2.2352,3.4383001,0,892.4274361
188.583,34.44444444,10.95,1.78816,3.9968057,0,794.5998201
188.625,35,11.42,3.57632,4.6425778,0,652.3504804
188.667,35,12.63,3.57632,4.712391,0,479.6547909
188.708,33.88888889,11.69,4.4704,4.537858,0,290.9872457
188.750,31.66666667,10.39,4.02336,5.1836301,0,115.7959537
188.792,28.33333333,9.59,3.57632,5.0440037,0,10.48153029
188.833,25,10.47,3.12928,5.23599,0,3.99296392
188.875,22.77777778,9.56,3.12928,5.23599,0,3.99296392
188.917,21.11111111,9.99,1.78816,5.4279763,0,3.99296392
188.958,19.44444444,9.62,0.89408,5.7421357,0,3.99296392
189.000,19.44444444,8.46,0.89408,5.2883499,0,3.99296392
189.042,18.33333333,7.74,0.89408,5.7944956,0,3.99296392
189.083,17.77777778,8.63,0,6.0213885,0,3.99296392
189.125,16.11111111,9.3,0.89408,5.5152428,0,3.99296392
189.167,15.55555556,9.9,0,1.6057036,0,5.98944588
189.208,15,9.79,0.44704,5.3407098,0,83.85224232
189.250,19.44444444,10.17,0.44704,5.3930697,0,256.5479319
